phrase,pos,count,csv_source,classification
Petroleum Sector,NOUN_PHRASE,62,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
Strong Partnership,NOUN_PHRASE,62,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
countless lives,NOUN_PHRASE,62,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
National Disaster Management Organization,NOUN_PHRASE,62,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
strategic interventions,NOUN_PHRASE,62,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
cash prize,NOUN_PHRASE,62,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
reputations,NOUN_PHRASE,62,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
frequency,NOUN_PHRASE,62,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Scientific research,NOUN_PHRASE,62,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
ACKNOWLEDGEMENT,NOUN_PHRASE,62,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
road network,NOUN_PHRASE,62,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
Doctorate,NOUN_PHRASE,62,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
legal backing,NOUN_PHRASE,62,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
mandamus application,NOUN_PHRASE,62,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
direct threat,NOUN_PHRASE,62,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Rivalry,NOUN_PHRASE,62,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
endeavours,NOUN_PHRASE,62,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
shadows,NOUN_PHRASE,62,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
thorough investigations,NOUN_PHRASE,62,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
constitutional provision,NOUN_PHRASE,62,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
young age,NOUN_PHRASE,62,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Political stability,NOUN_PHRASE,62,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
December Women’s Movement,NOUN_PHRASE,62,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
donor support,NOUN_PHRASE,62,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Trades,NOUN_PHRASE,62,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
past mistakes,NOUN_PHRASE,62,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Chairmanship,NOUN_PHRASE,62,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
scrapping,NOUN_PHRASE,62,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
collusion,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
President Mahama’s commitment,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
financial independence,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Prima Facie Determination,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
concerts,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
global cooperation,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
disgrace,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
50 percent,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
refund,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
criminal enterprise,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Government’s determination,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
Gold trading,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
central pillar,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
leniency,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
wrongs,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
government’s support,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
Import duties,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
revenge,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
capita,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
real-time,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Counting,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
MoUs,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Tax Net,NOUN_PHRASE,61,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
equaliser,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Truth Social,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Forestry,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
company’s operations,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
Monetary Policy Rate,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
Warm Welcome,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
economic mismanagement,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Banking industry,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
Advances,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
slowdown,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Practical training,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
important milestone,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Stabilisation,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
disunity,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
audits,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
religions,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
firm stance,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Political Transitions,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Illegal activity,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
peaceful resolution,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
diagnostics,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
candidacy,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
illegalities,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Resetting,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Turbidity levels,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
political appointments,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
urgent measures,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
total value,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
normalcy,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
poor governance,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
substitute,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
production capacity,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
adulthood,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Digital Era,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
market confidence,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
wealth creation,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Digital Financial Services,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
major threat,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
interoperability,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
Fragmentation,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Condemnation,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
withdrawals,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
development initiatives,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
unique blend,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
real issue,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Social Sciences,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
LEAP,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Digital systems,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
Corporate Communications,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
educational outcomes,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
Parliamentary ratification,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
treatments,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Realm,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
steadfast commitment,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
existing ones,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Free Senior High School Policy,NOUN_PHRASE,61,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
rebuttal,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
innovative approach,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
tourism sector,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
Cultural performances,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
sincere appreciation,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Indiscipline,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
challenging times,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
potential risks,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Prerequisite,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
national development goals,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
local industry,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
growing list,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Disease Control,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
Institutional Reform,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
New Model,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
expressions,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
right things,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Register,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
far-reaching consequences,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Microfinance,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
Production costs,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
practical strategies,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Public Health Act,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Quality Standards,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
legal procedures,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Nuclear Power,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
Professions,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
nationwide tour,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Forums,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
political differences,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
SYSTEMIC BARRIERS,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
internal divisions,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Gender inclusion,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Induction,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
skilled workforce,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
Community Resilience,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Springboard,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Tuition fees,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Strategic Collaboration,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
appropriate time,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
warm reception,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Asthma,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
speculations,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Climate Justice,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Shipping,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
conducive learning environment,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
public commentary,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Free Expression,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
vomiting,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
financial performance,NOUN_PHRASE,60,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
